Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,EMA_5,EMA_10
08-11-2017,61.099998,61.377998,60.259998,60.877998,60.877998,23626500,60.7427994,62.766000399999996,61.43255877864427,62.796861727286455
09-11-2017,60.5,60.891998,59.259998,60.598,60.598,27235500,60.8919992,62.3024003,61.154372519096185,62.39706868596164
10-11-2017,60.5,61.672001,60.369999,60.598,60.598,23127000,60.767999399999994,61.9447999,60.96891501273079,62.06996528851407
13-11-2017,60.026001,63.360001,59.821999,63.080002,63.080002,37924500,61.27279980000001,61.851200199999994,61.67261067515386,62.25360832696606
14-11-2017,63.0,63.27,61.380001,61.740002,61.740002,28380500,61.3788004,61.39460039999999,61.695074450102574,62.16022535842677
15-11-2017,61.202,62.498001,60.299999,62.259998,62.259998,29893500,61.6552004,61.19899989999999,61.883382300068384,62.17836583871281
16-11-2017,62.798,63.627998,62.259998,62.5,62.5,29110500,62.0356004,61.46379979999999,62.08892153337892,62.23684477712865
17-11-2017,65.134003,65.334,62.630001,63.009998,63.009998,68675500,62.51800000000001,61.642999700000004,62.39594702225262,62.37741809037799
20-11-2017,62.757999,63.099998,60.950001,61.748001,61.748001,41238500,62.251599799999994,61.7621998,62.17996501483508,62.26297861940017
21-11-2017,62.172001,63.646,61.742001,63.562,63.562,36306500,62.6159994,61.99739989999999,62.64064334322339,62.49916432496377
22-11-2017,63.354,63.484001,62.368,62.52,62.52,24588000,62.667999800000004,62.1616001,62.60042889548227,62.50295262951581
24-11-2017,62.757999,63.282001,62.200001,63.110001,63.110001,16220500,62.79,62.41280020000001,62.77028626365485,62.613325060512935
27-11-2017,62.650002,63.467999,61.902,63.362,63.362,22779500,62.8604004,62.689200199999995,62.9675241757699,62.74944777678331
28-11-2017,63.271999,64.0,62.784,63.509998,63.509998,24747500,63.21279979999999,62.73219979999999,63.1483487838466,62.88772963554998
29-11-2017,63.459999,63.599998,60.245998,61.507999,61.507999,43837000,62.8019996,62.708999500000004,62.6015655225644,62.63686951999543
30-11-2017,61.712002,62.139999,60.908001,61.77,61.77,21758000,62.651999599999996,62.6599997,62.32437701504294,62.47925687999626
01-12-2017,61.088001,62.063999,61.009998,61.306,61.306,21464500,62.291199399999996,62.54059970000001,61.98491801002863,62.26593744726966
04-12-2017,61.299999,61.653999,60.122002,61.040001,61.040001,29175500,61.8267996,62.343599999999995,61.66994567335242,62.043039911402445
05-12-2017,60.400002,61.599998,60.200001,60.740002,60.740002,23232500,61.272800399999994,62.2428001,61.35996444890162,61.80612392751109
06-12-2017,60.02,62.678001,60.0,62.652,62.652,35976500,61.5016006,62.1518001,61.79064296593442,61.95991957705452
07-12-2017,62.400002,63.726002,62.209999,62.248001,62.248001,23903000,61.597200799999996,62.124600199999996,61.94309564395628,62.012298017590055
08-12-2017,62.919998,63.396,62.251999,63.026001,63.026001,17342500,61.941201,62.1162002,62.30406409597086,62.196607650755496
11-12-2017,62.925999,65.802002,62.75,65.781998,65.781998,39690000,62.88960039999999,62.35820000000001,63.46337539731391,62.848496805163585
12-12-2017,66.089996,68.288002,66.005997,68.206001,68.206001,43666000,64.38280019999999,62.8278003,65.04425059820927,63.82258847695202
13-12-2017,68.185997,68.844002,67.300003,67.806,67.806,31107500,65.41360019999999,63.457600400000004,65.96483373213951,64.5468451175062
14-12-2017,68.202003,69.487999,67.379997,67.578003,67.578003,28999500,66.4796006,64.0384007,66.50255682142634,65.09796473250506
15-12-2017,68.407997,68.779999,67.152,68.690002,68.690002,34666000,67.6124008,64.7768009,67.23170521428423,65.75106241750414
18-12-2017,68.980003,69.346001,67.515999,67.774002,67.774002,27381000,68.0108016,65.450201,67.41247080952283,66.11886961432157
19-12-2017,68.052002,68.297997,66.059998,66.220001,66.220001,34125000,67.61360160000001,65.9982009,67.01498087301522,66.13725713899036
20-12-2017,66.538002,66.620003,65.008003,65.795998,65.795998,29769000,67.2116012,66.31260069999999,66.60865324867682,66.0752100228103
21-12-2017,65.917999,66.748001,65.442001,66.332001,66.332001,21926000,66.9624008,66.7210007,66.51643583245121,66.12189929139024
22-12-2017,65.902,66.183998,64.963997,65.040001,65.040001,21079000,66.2324006,66.9224007,66.02429088830081,65.92519051113746
26-12-2017,64.765999,64.788002,63.316002,63.458,63.458,21892000,65.3692002,66.6900009,65.16886059220055,65.47661041820336
27-12-2017,63.200001,63.535999,62.150002,62.327999,62.327999,23560500,64.5907998,66.1022007,64.22190672813369,64.90413561489366
28-12-2017,62.349998,63.164001,61.908001,63.071999,63.071999,21581500,64.046,65.6288006,63.83860415208913,64.57101986673118
29-12-2017,63.236,63.282001,62.0,62.27,62.27,18886000,63.2335998,65.0980003,63.31573610139276,64.1526526182346
02-01-2018,62.400002,64.421997,62.200001,64.106003,64.106003,21761000,63.04680019999999,64.63960039999999,63.57915840092851,64.14417086946467
03-01-2018,64.199997,65.050003,63.110001,63.450001,63.450001,22607500,63.0452004,64.2072003,63.53610593395234,64.01795816592565
04-01-2018,62.574001,63.709999,61.136002,62.924,62.924,49731500,63.1644006,63.877600199999996,63.332070622634895,63.81905668121189
05-01-2018,63.324001,63.448002,62.400002,63.316002,63.316002,22956000,63.2132012,63.6296006,63.32671441508993,63.72759219371882
08-01-2018,63.200001,67.403999,63.099998,67.281998,67.281998,49297000,64.21560079999999,63.7246003,64.64514227672663,64.37384779486085
09-01-2018,67.031998,67.760002,65.480003,66.737999,66.737999,35733000,64.742,63.8944001,65.34276118448443,64.80369346852251
10-01-2018,66.440002,67.400002,66.0,66.959999,66.959999,21549500,65.44399960000001,64.2446,65.88184045632296,65.19574901970023
11-01-2018,67.047997,68.961998,66.652,67.589996,67.589996,33227500,66.3771988,64.7707997,66.45122563754865,65.631066652482
12-01-2018,67.725998,68.082001,66.734001,67.244003,67.244003,24125500,67.162799,65.1880001,66.71548475836576,65.92432780657619
16-01-2018,67.508003,69.0,66.959999,68.012001,68.012001,32371500,67.30879960000001,65.76220020000001,67.1476568389105,66.30390475083506
17-01-2018,68.094002,69.800003,67.949997,69.431999,69.431999,35517500,67.84759960000001,66.2947998,67.90910422594034,66.87264915977414
18-01-2018,69.134003,70.459999,68.748001,68.914001,68.914001,28429000,68.2384,66.8411998,68.24406981729356,67.2438040398152
19-01-2018,69.0,70.117996,68.519997,70.003998,70.003998,24441500,68.7212004,67.5491996,68.83071254486238,67.74565748712153
22-01-2018,69.879997,71.566002,69.839996,70.311996,70.311996,31052000,69.334799,68.24879899999999,69.32447369657493,68.21226448946307
23-01-2018,72.0,72.099998,70.199997,70.557999,70.557999,27327000,69.84399859999999,68.57639909999999,69.73564879771662,68.63876167319705
24-01-2018,70.916,70.949997,68.704002,69.178001,69.178001,26437500,69.793199,68.82039929999999,69.54976619847776,68.73680518716122
25-01-2018,69.653999,69.839996,67.279999,67.528,67.528,33701500,69.51599879999999,68.8771994,68.8758441323185,68.51702242585918
26-01-2018,68.300003,68.800003,67.141998,68.57,68.57,22697000,69.2291992,68.9751998,68.77389608821234,68.5266547120666
29-01-2018,67.970001,70.169998,67.655998,69.905998,69.905998,23735500,69.14799959999999,69.2413993,69.15126339214156,68.77744440078176
30-01-2018,69.028,69.653999,68.433998,69.164001,69.164001,23588500,68.8692,69.3565993,69.15550926142771,68.84772741882144
31-01-2018,69.501999,71.237999,69.038002,70.862,70.862,31070500,69.2059998,69.4995994,69.72433950761848,69.21395879721753
01-02-2018,70.199997,71.931999,69.725998,69.849998,69.849998,20988500,69.6703994,69.59319909999999,69.76622567174566,69.32960228863253
02-02-2018,69.688004,70.389999,68.101997,68.75,68.75,18524000,69.70639940000001,69.4677993,69.42748378116377,69.2242200543357
05-02-2018,67.594002,68.893997,66.599998,66.625999,66.625999,22320500,69.0503996,69.09919959999999,68.49365552077585,68.75181622627466
06-02-2018,65.042,67.244003,64.699997,66.793999,66.793999,25442000,68.5763992,68.7227996,67.9271033471839,68.39584945786108
07-02-2018,67.797997,69.199997,67.132004,69.0,69.0,34846000,68.2039992,68.7049995,68.28473556478927,68.50569501097723
08-02-2018,68.662003,69.723999,62.919998,63.046001,63.046001,51573000,66.8431998,68.2567996,66.53849070985952,67.51302337261772
09-02-2018,63.986,64.195999,58.952,62.084,62.084,64668500,65.5099998,67.6081996,65.05366047323969,66.52592821395996
12-02-2018,63.226002,63.616001,61.25,63.146,63.146,31139000,64.814,66.9321998,64.41777364882647,65.91139581142178
13-02-2018,63.004002,64.837997,62.501999,64.732002,64.732002,22801000,64.40160060000001,66.4889999,64.52251643255099,65.69696057298145
14-02-2018,64.167999,65.234001,63.703999,64.461998,64.461998,19753500,63.4940002,65.84899970000001,64.50234362170066,65.47242192334846
15-02-2018,64.900002,66.823997,64.480003,66.814003,66.814003,29564500,64.2476006,65.54540019999999,65.27289674780044,65.71634575546692
16-02-2018,66.5,68.624001,66.328003,67.098,67.098,28213000,65.2504006,65.3802002,65.88126449853362,65.96755561810929
20-02-2018,66.893997,68.167999,66.300003,66.954002,66.954002,20047000,66.012001,65.4130005,66.23884366568909,66.14690950572577
21-02-2018,67.206001,67.938004,66.634003,66.660004,66.660004,16098000,66.3976014,65.399601,66.37923044379274,66.24019941377563
22-02-2018,67.106003,69.487999,66.949997,69.234001,69.234001,34849000,67.352002,65.4230011,67.33082062919516,66.78452697490734
23-02-2018,69.566002,70.998001,69.419998,70.410004,70.410004,29087000,68.0712022,66.15940140000001,68.35721508613011,67.44370461583327
26-02-2018,70.699997,71.800003,70.472,71.484001,71.484001,21700000,68.9484024,67.0994015,69.39947705742009,68.17830395840903
27-02-2018,71.25,71.998001,70.001999,70.197998,70.197998,23987000,69.5972016,67.8046013,69.66565070494673,68.54552105688012
28-02-2018,70.514,71.047997,68.444,68.612,68.612,30348500,69.9876008,68.1926011,69.31443380329782,68.55760813744736
01-03-2018,69.001999,69.734001,66.014,66.185997,66.185997,34428000,69.378,68.365001,68.27162153553189,68.12640611245692
02-03-2018,65.396004,67.043999,64.594002,67.024002,67.024002,25464000,68.70079960000001,68.3860009,67.85574835702127,67.92596900110111
05-03-2018,66.477997,67.550003,65.858002,66.669998,66.669998,19119000,67.73799899999999,68.3432007,67.46049823801418,67.69761063726455
06-03-2018,66.75,67.274002,65.405998,65.639999,65.639999,21428500,66.8263992,68.2118004,66.85366515867612,67.32349943048916
07-03-2018,65.087997,66.5,64.348,66.459999,66.459999,25036500,66.395999,68.1917999,66.72244310578408,67.16649935221841
08-03-2018,66.571999,66.660004,65.253998,65.82,65.82,17831000,66.3227996,67.8503998,66.4216287371894,66.92168128817869
09-03-2018,64.82,65.697998,64.473999,65.433998,65.433998,27534000,66.0047988,67.35279919999999,66.0924184914596,66.65119341760075
12-03-2018,65.722,69.442001,65.300003,69.101997,69.101997,41320000,66.4911986,67.1145988,67.09561132763973,67.09679406894607
13-03-2018,65.722,69.442001,65.300003,68.367996,68.367996,29829000,67.036798,66.9315986,67.51973955175983,67.32792169277405
14-03-2018,67.351997,67.961998,64.786003,65.325996,65.325996,39837000,66.8099974,66.6029982,66.78849170117323,66.96393520317876
15-03-2018,65.875999,66.57,64.220001,65.120003,65.120003,32824000,66.66999799999999,66.4963988,66.23232880078216,66.6286748026008
16-03-2018,64.585999,65.480003,63.813999,64.269997,64.269997,30586500,66.4371978,66.2209983,65.57821820052143,66.19982429303701
19-03-2018,63.299999,64.150002,61.933998,62.712002,62.712002,37421500,65.15919879999998,65.8251987,64.62281280034763,65.5656747852121
20-03-2018,62.973999,63.25,61.751999,62.110001,62.110001,23821500,63.9075998,65.4721989,63.78520886689842,64.93737046062807
21-03-2018,62.049999,64.487999,62.037998,63.306,63.306,29792000,63.503600600000006,65.156799,63.625472577932285,64.64075764960478
22-03-2018,62.778,63.764,61.636002,61.82,61.82,24699000,62.8436,64.756799,63.0236483852882,64.1278926224039
23-03-2018,62.25,62.25,60.09,60.307999,60.307999,33274500,62.051200400000006,64.2441991,62.11843192352547,63.43336650923956
26-03-2018,61.467999,61.518002,58.271999,60.835999,60.835999,41876000,61.6759998,63.41759929999999,61.69095428235032,62.961117871196
27-03-2018,60.799999,60.854,55.436001,55.835999,55.835999,69360000,60.4211994,62.1643996,59.739302521566884,61.66564171279673
28-03-2018,52.916,53.736,50.419998,51.556,51.556,105007000,58.0711994,60.787400000000005,57.01153501437793,59.827525037742774
29-03-2018,51.298,54.192001,49.641998,53.226002,53.226002,75853500,56.3523998,59.597999900000005,55.74969067625196,58.62724812178954
02-04-2018,51.251999,52.066002,48.917999,50.495998,50.495998,80570000,54.389999599999996,58.220600000000005,53.99845978416798,57.14883900873689
03-04-2018,53.964001,54.669998,50.897999,53.506001,53.506001,94222000,52.924,57.2999999,53.834306856111986,56.48650482533018
04-04-2018,50.556,57.674,50.400002,57.388,57.388,99483500,53.234400199999996,56.8277998,55.01887123740799,56.65041303890651
05-04-2018,57.868,61.251999,57.639999,61.144001,61.144001,95605500,55.1520004,56.6115999,57.060581158272,57.467429031832594
06-04-2018,60.200001,61.855999,59.099998,59.860001,59.860001,67601500,56.4788002,56.4156,57.99372110551467,57.902442116953935
09-04-2018,60.074001,61.900002,57.841999,57.931999,57.931999,51249000,57.9660004,56.178,57.97314707034312,57.90781609568958
10-04-2018,59.793999,61.419998,58.736,60.939999,60.939999,54949000,59.4528,56.1884,58.96209771356208,58.45912207829147
11-04-2018,60.147999,61.796001,59.931999,60.186001,60.186001,37414500,60.0124002,56.62340019999999,59.37006547570805,58.773100064056656
12-04-2018,60.464001,60.790001,58.736,58.816002,58.816002,38044000,59.54680040000001,57.34940039999999,59.18537765047204,58.78090041604635
13-04-2018,60.720001,60.790001,59.195999,60.068001,60.068001,36636000,59.5884004,58.03360029999999,59.47958543364803,59.014918704037925
16-04-2018,59.799999,59.931999,57.801998,58.242001,58.242001,31692500,59.6504008,58.8082006,59.06705728909869,58.87438821239466
17-04-2018,57.773998,58.433998,56.501999,57.537998,57.537998,35000000,58.970000600000006,59.2114003,58.557370859399136,58.63140817377745
18-04-2018,58.216,60.048,57.632,58.669998,58.669998,32788500,58.6668,59.3396001,58.59491323959943,58.63842450581791
19-04-2018,58.216,60.202,57.709999,60.015999,60.015999,30453000,58.9067994,59.22679989999999,59.06860849306629,58.8888925956692
20-04-2018,59.034,59.995998,57.950001,58.048,58.048,28139500,58.502799200000005,59.04559979999999,58.7284056620442,58.73600303282025
23-04-2018,58.257999,58.324001,56.466,56.674,56.674,24467000,58.18919900000001,58.9197999,58.04360377469614,58.36109339048929
24-04-2018,57.0,57.417999,55.692001,56.692001,56.692001,28426500,58.01999959999999,58.49500009999999,57.5930695164641,58.05762204676395
25-04-2018,56.700001,57.032001,55.450001,56.138,56.138,20068000,57.5136,58.090199999999996,57.1080463443094,57.708599856443236
26-04-2018,55.75,57.158001,55.299999,57.096001,57.096001,21780000,56.929600400000005,57.918199900000005,57.1040312295396,57.59721824618083
27-04-2018,57.074001,58.894001,56.765999,58.816002,58.816002,21823000,57.0832008,57.793000000000006,57.6746881530264,57.81881529232977
30-04-2018,58.722,59.745998,58.5,58.779999,58.779999,21141000,57.5044006,57.8467998,58.0431251020176,57.99357596645162
01-05-2018,58.702,60.164001,58.644001,59.984001,59.984001,23128000,58.16280059999999,58.0914001,58.6900837346784,58.35547142709678
02-05-2018,59.714001,61.369999,59.556,60.23,60.23,44852000,58.9812006,58.2474003,59.203389156452275,58.69629480398827
03-05-2018,55.757999,57.608002,55.046001,56.889999,56.889999,86760500,58.9400002,57.934800300000006,58.43225910430152,58.367877385081314
04-05-2018,56.599998,59.372002,55.903999,58.818001,58.818001,42847000,58.9404,58.011800400000006,58.56083973620102,58.449718042339256
07-05-2018,59.5,61.192001,59.034,60.554001,60.554001,43391000,59.2952004,58.39980049999999,59.22522682413401,58.832314943732115
08-05-2018,60.16,61.549999,59.799999,60.394001,60.394001,29650000,59.37720040000001,58.7700005,59.61481821608935,59.11625786305355
09-05-2018,60.082001,61.402,60.009998,61.369999,61.369999,28637000,59.6052002,59.2932004,60.1998784773929,59.52602897886199
10-05-2018,61.5,62.598,60.821999,61.004002,61.004002,28258000,60.42800079999999,59.6840005,60.46791965159527,59.79475134634162
11-05-2018,61.540001,61.776001,59.816002,60.212002,60.212002,23398000,60.706801000000006,59.8236005,60.382613767730184,59.87061510155223
14-05-2018,60.664001,60.987999,58.324001,58.394001,58.394001,36434000,60.274801000000004,59.7850007,59.71974284515346,59.60213981036092
15-05-2018,57.001999,57.391998,56.099998,56.835999,56.835999,47596000,59.563200599999995,59.4702005,58.75849489676898,59.09920511756802
16-05-2018,56.765999,57.762001,56.312,57.296001,57.296001,28370000,58.748401,59.1768006,58.270996931179326,58.77134982346474
17-05-2018,57.18,57.838001,56.793999,56.908001,56.908001,22103000,57.929200800000004,59.17860079999999,57.81666495411955,58.43255912828933
18-05-2018,56.93,56.93,54.799999,55.363998,55.363998,36259500,56.9596,58.8332005,56.999109302746376,57.87463892314581
21-05-2018,56.265999,58.298,56.259998,56.897999,56.897999,45913000,56.660399600000005,58.4676003,56.965405868497584,57.69706802802838
22-05-2018,57.551998,57.599998,54.683998,55.001999,55.001999,44729000,56.29359959999999,57.9284001,56.31093691233173,57.207055477477766
23-05-2018,55.551998,55.981998,54.799999,55.813999,55.813999,29925500,55.9971992,57.37280009999999,56.14529094155449,56.95377248157271
24-05-2018,55.68,56.222,54.978001,55.57,55.57,20883500,55.72959899999999,56.8293999,55.953527294369664,56.702177484923126
25-05-2018,55.526001,55.928001,55.122002,55.77,55.77,19375500,55.81079939999999,56.3851997,55.892351529579784,56.532690669482555
29-05-2018,55.702,57.299999,55.23,56.751999,56.751999,28333000,55.781599400000005,56.220999500000005,56.17890068638653,56.572564911394814
30-05-2018,56.658001,59.001999,56.32,58.344002,58.344002,37448500,56.45,56.3717998,56.90060112425769,56.8946443820503
31-05-2018,57.442001,58.074001,56.585999,56.945999,56.945999,29598500,56.6764,56.33679959999999,56.91573374950513,56.903981585313886
01-06-2018,57.172001,58.389999,56.768002,58.363998,58.363998,27122000,57.2351996,56.4823993,57.398488499670094,57.16943911525681
04-06-2018,58.868,59.799999,58.709999,59.348,59.348,23989000,57.9507996,56.8807995,58.04832566644673,57.565541094301025
05-06-2018,59.540001,59.560001,57.348,58.226002,58.226002,29976000,58.2456002,57.013599799999994,58.10755111096449,57.6856248953372
06-06-2018,60.099998,64.433998,59.495998,63.900002,63.900002,93836500,59.356800199999995,57.9034001,60.03836807397633,58.815511641639524
07-06-2018,63.23,66.0,62.716,63.217999,63.217999,71726500,60.6112002,58.64380010000001,61.098245049317555,59.615963888614154
08-06-2018,63.799999,64.896004,63.43,63.532001,63.532001,41026000,61.6448008,59.4400002,61.90949703287838,60.32797063613885
11-06-2018,64.501999,66.931999,64.5,66.419998,66.419998,65917500,63.05920040000001,60.50500000000001,63.41299735525226,61.435611975022695
12-06-2018,68.940002,70.994003,67.599998,68.554001,68.554001,111737000,65.12480020000001,61.6852002,65.12666523683484,62.72986452501856
13-06-2018,69.342003,69.440002,67.959999,68.956001,68.956001,47349000,66.136,62.7464001,66.40311049122323,63.86188933865155
14-06-2018,69.526001,71.75,69.32,71.543999,71.543999,54905000,67.80120000000001,64.2062001,68.11673999414882,65.25863654980581
15-06-2018,70.767998,72.933998,70.25,71.634003,71.634003,54241500,69.4216004,65.5332006,69.28916099609921,66.41779408620475
18-06-2018,71.080002,74.746002,70.900002,74.166,74.166,60366000,70.97080079999999,67.01500060000001,70.91477399739948,67.82655879780388
19-06-2018,73.031998,74.0,69.25,70.510002,70.510002,63809500,71.36200099999999,68.2434006,70.77984999826633,68.31445756183953
20-06-2018,71.608002,72.875999,70.400002,72.444,72.444,41918500,72.0596008,69.09780040000001,71.33456666551089,69.06528345968688
21-06-2018,72.400002,73.241997,69.253998,69.501999,69.501999,39835500,71.6512008,69.7262004,70.72371077700726,69.14468628519836
22-06-2018,70.307999,70.449997,66.400002,66.725998,66.725998,51330500,70.6695998,70.0456001,69.39113985133818,68.70492477879866
25-06-2018,66.024002,67.694,65.5,66.601997,66.601997,34656500,69.1567992,70.06379999999999,68.46142556755879,68.32257427356254
26-06-2018,67.209999,68.709999,65.160004,68.400002,68.400002,37262500,68.7347992,70.04840010000001,68.4409510450392,68.33665204200571
27-06-2018,69.0,70.157997,67.900002,68.900002,68.900002,41668500,68.0259996,70.0428002,68.59396803002613,68.43907930709557
28-06-2018,69.732002,71.403999,69.222,69.986,69.986,41990000,68.1227998,69.8870003,69.0579786866841,68.72033761489637
29-06-2018,70.666,70.772003,68.482002,68.589996,68.589996,32462000,68.49559939999999,69.58259960000001,68.90198445778941,68.69663913946066
02-07-2018,72.014,72.956001,65.970001,67.014,67.014,93799000,68.578,68.86739960000001,68.27265630519294,68.3907047504678
03-07-2018,66.349998,66.498001,61.938,62.172001,62.172001,61413000,67.3323998,68.0335995,66.2391045367953,67.26003134129184
05-07-2018,62.751999,62.877998,59.243999,61.832001,61.832001,87382000,65.9187996,66.97239959999999,64.7700700245302,66.27311673378424
06-07-2018,60.990002,62.414001,60.400002,61.779999,61.779999,44327500,64.2775994,66.2001996,63.77337968302014,65.45618623673255
09-07-2018,62.397999,63.703999,61.599998,63.702,63.702,37984000,63.3000002,65.8977998,63.74958645534676,65.13724328459935
10-07-2018,64.912003,65.536003,63.84,64.494003,64.494003,47357500,62.7960008,65.68700040000002,63.997725303564515,65.02029050558129
11-07-2018,63.16,64.388,63.014,63.792,63.792,24420500,63.120000600000004,65.2262002,63.92915020237635,64.79696495911196
12-07-2018,64.286003,64.646004,62.554001,63.341999,63.341999,28606000,63.4220002,64.67039989999999,63.73343313491757,64.53242569381887
13-07-2018,63.116001,63.916,61.849998,63.773998,63.773998,29349000,63.8208,64.0491997,63.746954756611714,64.39452974948816
16-07-2018,62.341999,63.032001,61.25,62.02,62.02,39093500,63.48440000000001,63.39220009999999,63.17130317107448,63.962797067763034
17-07-2018,61.762001,64.947998,61.700001,64.538002,64.538002,34981000,63.4931998,63.1446003,63.62686944738299,64.06737978271521
18-07-2018,65.0,65.099998,63.25,64.769997,64.769997,28121000,63.688799200000005,63.40439990000001,64.00791196492199,64.19512836767608
19-07-2018,63.265999,64.708,62.801998,64.045998,64.045998,29576500,63.82959900000001,63.62579959999999,64.02060730994799,64.16801375537133
20-07-2018,64.246002,64.648003,62.341999,62.716,62.716,25811000,63.61799940000001,63.7193997,63.585738206631994,63.904011254394725
23-07-2018,60.368,61.099998,58.571999,60.639999,60.639999,54964500,63.34199920000001,63.4131996,62.60382513775467,63.310554480868404
24-07-2018,60.883999,61.543999,58.509998,59.486,59.486,47954000,62.33159880000001,62.912399300000004,61.564550091836445,62.61518093889233
25-07-2018,59.348,61.924,58.900002,61.748001,61.748001,35377000,61.727199600000006,62.707999400000006,61.62570039455763,62.457511859093714
26-07-2018,60.970001,62.139999,60.728001,61.330002,61.330002,23152500,61.1840004,62.50679970000001,61.52713426303843,62.252510066531215
27-07-2018,61.450001,61.537998,59.068001,59.436001,59.436001,28516500,60.5280006,62.073,60.83008984202562,61.74041750898008
30-07-2018,59.18,59.220001,57.226002,58.034,58.034,34070500,60.00680079999999,61.674400000000006,59.898059894683755,61.066523416438244
31-07-2018,58.450001,59.664001,57.813999,59.627998,59.627998,25384500,60.035200399999994,61.183399599999994,59.80803926312251,60.8049733407222
01-08-2018,59.598,60.599998,58.599998,60.167999,60.167999,50647000,59.7192,60.723199799999996,59.928025842081674,60.68915982422725
02-08-2018,65.688004,69.998001,64.632004,69.907997,69.907997,116075000,61.434799,61.30939969999999,63.254682894721114,62.365312038004106
03-08-2018,69.561996,71.0,68.505997,69.634003,69.634003,68282500,63.474399399999996,62.0012,65.38112292981408,63.68689221291245
06-08-2018,69.092003,70.996002,68.363998,68.398003,68.398003,42821500,65.5472,62.7770004,66.38674961987607,64.54345781056472
07-08-2018,68.767998,77.491997,67.830002,75.914001,75.914001,154379000,68.80440060000001,64.4198005,69.56250007991738,66.61082929955295
08-08-2018,73.818001,76.528,73.424004,74.068001,74.068001,122856000,71.584401,65.65180050000001,71.06433371994493,67.96667869963423
09-08-2018,73.110001,73.402,69.146004,70.489998,70.489998,85919000,71.7008012,66.5678001,70.87288847996328,68.42546402697346
10-08-2018,70.800003,72.0,69.199997,71.098,71.098,57760000,71.9936006,67.73400000000001,70.94792565330886,68.91137965843282
13-08-2018,72.225998,72.638,69.804001,71.281998,71.281998,52319500,72.5703996,69.0587998,71.05928310220591,69.34240117508139
14-08-2018,71.690002,71.839996,69.419998,69.528,69.528,34932000,71.2931994,70.0488,70.5488554014706,69.37614641597568
15-08-2018,68.382004,68.898003,66.428001,67.737999,67.737999,45506500,70.027199,70.8058,69.61190326764708,69.07830143125283
16-08-2018,67.982002,68.456001,66.764,67.089996,67.089996,30320000,69.3471986,70.52399989999999,68.77126751176473,68.71679135284322
17-08-2018,64.699997,65.353996,60.706001,61.099998,61.099998,94793000,67.34759820000001,69.6705994,66.21417767450983,67.33191983414444
20-08-2018,58.34,61.700001,57.639999,61.688,61.688,87011500,65.42879860000001,68.9995991,64.70545178300655,66.30575259157273
21-08-2018,62.122002,64.958,61.799999,64.379997,64.379997,65861000,64.399198,67.84619869999999,64.59696685533771,65.95561521128677
22-08-2018,64.174004,64.776001,62.933998,64.328003,64.328003,29730000,63.717198800000006,66.8721989,64.5073122368918,65.65968571832553
23-08-2018,63.827999,65.463997,63.619999,64.019997,64.019997,25736500,63.103199,66.22519880000002,64.34487382459454,65.3615604968118
24-08-2018,64.139999,64.769997,63.880001,64.564003,64.564003,18013000,63.79600000000001,65.57179909999999,64.41791688306303,65.21655004284602
27-08-2018,63.599998,64.487999,61.762001,63.854,63.854,65396500,64.2292,64.8289993,64.22994458870869,64.96881367141947
28-08-2018,63.681999,63.776001,62.237999,62.372002,62.372002,38245500,63.827601,64.1133995,63.610630392472466,64.49666609479775
29-08-2018,62.054001,62.369999,60.737999,61.001999,61.001999,37237000,63.1624002,63.43979950000001,62.741086594981645,63.861272077561786
30-08-2018,60.452,60.919998,59.543999,60.630001,60.630001,36083500,62.484401000000005,62.79380000000001,62.037391396654435,63.27376824527782
31-08-2018,60.400002,61.062,59.720001,60.332001,60.332001,26875500,61.6380006,62.71700030000001,61.46892793110296,62.73890147340912
04-09-2018,59.388,59.638,57.599998,57.790001,57.790001,41752500,60.42520079999999,62.3272004,60.24261895406865,61.83910138733473
05-09-2018,57.009998,57.355999,55.436001,56.147999,56.147999,38604000,59.180400199999994,61.504000600000005,58.87774563604577,60.80435549872841
06-09-2018,56.959999,58.234001,55.776001,56.189999,56.189999,37404000,58.218000200000006,60.69020019999999,57.98183009069719,59.9653815898687
07-09-2018,52.02,53.669998,50.450001,52.647999,52.647999,112459500,56.6215998,59.553000399999995,56.20388639379813,58.63494839171075
10-09-2018,54.652,57.206001,54.200001,57.099998,57.099998,71417500,55.9751992,58.8065999,56.50259026253209,58.3558665023088
11-09-2018,55.894001,56.400002,54.709999,55.888,55.888,45850000,55.594799,58.00999989999999,56.29772684168806,57.907163501889016
12-09-2018,56.287998,58.5,55.73,58.108002,58.108002,50077000,55.9867996,57.5835999,56.90115189445871,57.94367959245464
13-09-2018,57.604,59.0,57.035999,57.891998,57.891998,31701500,56.3271994,57.27259979999999,57.23143392963914,57.93428293928107
14-09-2018,57.751999,59.466,57.304001,59.040001,59.040001,33828000,57.60559980000001,57.113599799999996,57.83428961975943,58.1353225866845
17-09-2018,58.007999,60.174,57.625999,58.967999,58.967999,34438000,57.979200000000006,56.977199600000006,58.21219274650629,58.286718298196405
18-09-2018,59.338001,60.528,55.099998,56.992001,56.992001,82737500,58.2000002,56.89739959999999,57.80546216433753,58.05131515306978
19-09-2018,56.102001,60.0,56.099998,59.804001,59.804001,41474500,58.539199999999994,57.2629998,58.47164177622502,58.36998530705709
